suite,subgroup_type,subgroup,evaluation_distribution,budget,candidate_policy_id,baseline_policy_id,candidate_score,baseline_score,difference,criterion_edge_count,shared_fact_count,all_trial_shared_fact_count,max_trials_per_fact,max_trial_coverage_fraction,shared_fact_edge_fraction
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.30692895743656273,0.25114412807052017,0.055784829366042565,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.30692895743656273,0.252807063688122,0.05412189374844073,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,1,widest_impact,random,0.25114412807052017,0.1908443613072927,0.06029976676322746,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,1,clarifytrial_rule_v1,random,0.252807063688122,0.1908443613072927,0.06196270238082929,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.2854182139961649,0.19174775566285457,0.09367045833331034,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.2854182139961649,0.22672310229931583,0.05869511169684907,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.2854182139961649,0.23496342133113027,0.05045479266503464,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,1,widest_impact,random,0.22672310229931583,0.18051818957799015,0.04620491272132568,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,1,clarifytrial_rule_v1,random,0.23496342133113027,0.18051818957799015,0.054445231753140116,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.202401257670973,0.19239483378155,0.010006423889422994,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.202401257670973,0.2042327157663453,-0.0018314580953723014,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.202401257670973,0.20271065486461848,-0.0003093971936454776,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,1,widest_impact,random,0.2042327157663453,0.19998866057434408,0.004244055192001217,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,1,clarifytrial_rule_v1,random,0.20271065486461848,0.19998866057434408,0.002721994290274393,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.19748573373475348,0.18105789489612856,0.01642783883862492,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.19748573373475348,0.19276077950364143,0.00472495423111205,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.19748573373475348,0.17777968348522216,0.019706050249531315,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,1,widest_impact,random,0.19276077950364143,0.1799098024376858,0.012850977065955616,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,1,clarifytrial_rule_v1,random,0.17777968348522216,0.1799098024376858,-0.00213011895246365,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.3981253636649515,0.2078251056243138,0.1903002580406377,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.3981253636649515,0.3981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.3981253636649515,0.3981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,1,widest_impact,random,0.3981253636649515,0.19444420452569586,0.20368115913925564,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,1,clarifytrial_rule_v1,random,0.3981253636649515,0.19444420452569586,0.20368115913925564,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.38672195739498544,0.21084695919915755,0.1758749981958279,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.38672195739498544,0.38672195739498544,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.38672195739498544,0.38672195739498544,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,1,widest_impact,random,0.38672195739498544,0.18799833167225724,0.1987236257227282,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,1,clarifytrial_rule_v1,random,0.38672195739498544,0.18799833167225724,0.1987236257227282,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,three_way,similar_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.3090434833815231,0.2278888750923624,0.08115460828916071,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.3090434833815231,0.3090434833815231,0.0,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.3090434833815231,0.3090434833815231,0.0,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,1,widest_impact,random,0.3090434833815231,0.22139720881500752,0.08764627456651558,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,1,clarifytrial_rule_v1,random,0.3090434833815231,0.22139720881500752,0.08764627456651558,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,1,clarifytrial_exact_coverage_v3,authored_order,0.2809091136937743,0.21036601904961985,0.07054309464415445,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,1,clarifytrial_exact_coverage_v3,widest_impact,0.2809091136937743,0.2809091136937743,0.0,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,1,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.2809091136937743,0.2809091136937743,0.0,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,1,widest_impact,random,0.2809091136937743,0.20193926998281742,0.07896984371095689,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,1,clarifytrial_rule_v1,random,0.2809091136937743,0.20193926998281742,0.07896984371095689,11,5,0,3,0.6,1.0
public_patient_profiles,disease,breast_cancer,heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.7142857142857143,0.8,-0.08571428571428574,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.7142857142857143,0.8428571428571429,-0.12857142857142856,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7142857142857143,0.8285714285714285,-0.11428571428571421,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,2,widest_impact,random_order_expectation,0.8428571428571429,0.7754761904761904,0.06738095238095243,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,2,clarifytrial_rule_v1,random_order_expectation,0.8285714285714285,0.7754761904761904,0.053095238095238084,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5166666666666667,0.5833333333333334,-0.06666666666666665,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5166666666666667,0.5333333333333333,-0.016666666666666607,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5166666666666667,0.5166666666666667,0.0,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,2,widest_impact,random_order_expectation,0.5333333333333333,0.5147222222222222,0.018611111111111134,,,,,,
public_patient_profiles,disease,major_depressive_disorder,heldout,2,clarifytrial_rule_v1,random_order_expectation,0.5166666666666667,0.5147222222222222,0.0019444444444445264,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.7285714285714285,0.7285714285714285,0.0,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.7285714285714285,0.7571428571428571,-0.02857142857142858,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7285714285714285,0.7285714285714285,0.0,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,2,widest_impact,random_order_expectation,0.7571428571428571,0.725,0.03214285714285714,,,,,,
public_patient_profiles,disease,type_2_diabetes,heldout,2,clarifytrial_rule_v1,random_order_expectation,0.7285714285714285,0.725,0.0035714285714285587,,,,,,
synthetic_graph_stress,graph_topology,chain,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.4530010133641137,0.40152232541488986,0.051478687949223834,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.4530010133641137,0.42909084326396885,0.023910170100144845,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4530010133641137,0.4207822503670321,0.032218762997081596,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,2,widest_impact,random,0.42909084326396885,0.3957349464960905,0.03335589676787837,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,similar_heldout,2,clarifytrial_rule_v1,random,0.4207822503670321,0.3957349464960905,0.025047303870941617,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.4174938035044821,0.3687554961496867,0.048738307354795396,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.4174938035044821,0.3647279728112123,0.052765830693269844,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4174938035044821,0.37482887977488855,0.042664923729593573,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,2,widest_impact,random,0.3647279728112123,0.36483047469547325,-0.00010250188426097484,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,chain,shifted_heldout,2,clarifytrial_rule_v1,random,0.37482887977488855,0.36483047469547325,0.009998405079415296,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5954719159519033,0.4072722928091847,0.1881996231427186,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5954719159519033,0.5954719159519033,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5954719159519033,0.5954719159519033,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,2,widest_impact,random,0.5954719159519033,0.40847239036448524,0.18699952558741806,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,similar_heldout,2,clarifytrial_rule_v1,random,0.5954719159519033,0.40847239036448524,0.18699952558741806,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5807686726643344,0.39142450815154334,0.18934416451279107,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5807686726643344,0.5807686726643344,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5807686726643344,0.5807686726643344,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,2,widest_impact,random,0.5807686726643344,0.39609698111375646,0.18467169155057794,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,cost_conflict,shifted_heldout,2,clarifytrial_rule_v1,random,0.5807686726643344,0.39609698111375646,0.18467169155057794,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,2,widest_impact,random,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,similar_heldout,2,clarifytrial_rule_v1,random,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,2,widest_impact,random,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_separated,shifted_heldout,2,clarifytrial_rule_v1,random,0.4,0.4,0.0,5,0,0,1,0.2,0.0
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.7039441464335037,0.4090553848977372,0.2948887615357665,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.7039441464335037,0.7039441464335037,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.7039441464335037,0.7039441464335037,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,2,widest_impact,random,0.7039441464335037,0.403014508815061,0.30092963761844266,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,similar_heldout,2,clarifytrial_rule_v1,random,0.7039441464335037,0.403014508815061,0.30092963761844266,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.6533942247575998,0.3919948759433652,0.2613993488142346,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.6533942247575998,0.6533942247575998,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6533942247575998,0.6533942247575998,0.0,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,2,widest_impact,random,0.6533942247575998,0.37028437799250274,0.28310984676509704,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,fully_shared,shifted_heldout,2,clarifytrial_rule_v1,random,0.6533942247575998,0.37028437799250274,0.28310984676509704,9,1,1,5,1.0,0.5555555555555556
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.6090534154872644,0.40152523835547,0.20752817713179444,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.6090534154872644,0.6084835250946876,0.0005698903925768217,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.6090534154872644,0.609087102571884,-3.368708461959358e-05,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,2,widest_impact,random,0.6084835250946876,0.42453961000773016,0.18394391508695745,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,similar_heldout,2,clarifytrial_rule_v1,random,0.609087102571884,0.42453961000773016,0.18454749256415387,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5711909289690517,0.38069273547882077,0.1904981934902309,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5711909289690517,0.5633645548072114,0.007826374161840288,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5711909289690517,0.5636247762211655,0.00756615274788619,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,2,widest_impact,random,0.5633645548072114,0.4055111867528007,0.1578533680544107,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,gated_hub,shifted_heldout,2,clarifytrial_rule_v1,random,0.5636247762211655,0.4055111867528007,0.1581135894683648,9,3,0,3,0.6,0.7777777777777778
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5549258724425579,0.41237044895552216,0.1425554234870357,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5549258724425579,0.518233981326932,0.036691891115625874,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5549258724425579,0.5164420174051652,0.03848385503739271,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,2,widest_impact,random,0.518233981326932,0.40508140779572027,0.11315257353121172,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,similar_heldout,2,clarifytrial_rule_v1,random,0.5164420174051652,0.40508140779572027,0.11136060960944488,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.538363844648692,0.39916108927431815,0.13920275537437388,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.538363844648692,0.5052348877297043,0.03312895691898776,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.538363844648692,0.5043040576018244,0.03405978704686763,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,2,widest_impact,random,0.5052348877297043,0.3837703054007333,0.12146458232897095,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,low_overlap,shifted_heldout,2,clarifytrial_rule_v1,random,0.5043040576018244,0.3837703054007333,0.12053375220109108,7,2,0,2,0.4,0.5714285714285714
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.4498768933967755,0.39777640208935866,0.05210049130741684,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.4498768933967755,0.42431073340157277,0.02556615999520273,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.4498768933967755,0.4353353440785463,0.014541549318229208,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,2,widest_impact,random,0.42431073340157277,0.4015372409370474,0.02277349246452537,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,similar_heldout,2,clarifytrial_rule_v1,random,0.4353353440785463,0.4015372409370474,0.03379810314149889,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.418079230831269,0.3732509185455492,0.04482831228571982,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.418079230831269,0.3775941559174707,0.040485074913798325,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.418079230831269,0.3908777178156819,0.027201513015587098,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,2,widest_impact,random,0.3775941559174707,0.36233439648218124,0.015259759435289455,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,overlapping_pairs,shifted_heldout,2,clarifytrial_rule_v1,random,0.3908777178156819,0.36233439648218124,0.028543321333500682,10,5,0,2,0.4,1.0
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5981253636649515,0.4147924815902543,0.18333288207469722,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5981253636649515,0.5981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5981253636649515,0.5981253636649515,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,2,widest_impact,random,0.5981253636649515,0.39788489660897713,0.20024046705597437,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,similar_heldout,2,clarifytrial_rule_v1,random,0.5981253636649515,0.39788489660897713,0.20024046705597437,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5867219573949854,0.41136893775081046,0.175353019644175,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5867219573949854,0.5867219573949854,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5867219573949854,0.5867219573949854,0.0,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,2,widest_impact,random,0.5867219573949854,0.39391621996587234,0.1928057374291131,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,shared_hub,shifted_heldout,2,clarifytrial_rule_v1,random,0.5867219573949854,0.39391621996587234,0.1928057374291131,7,1,0,3,0.6,0.42857142857142855
synthetic_graph_stress,graph_topology,three_way,similar_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.5043838376148543,0.43868044594830957,0.06570339166654471,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.5043838376148543,0.4827505154630803,0.021633322151773993,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.5043838376148543,0.4823634288343057,0.02202040878054856,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,2,widest_impact,random,0.4827505154630803,0.42097450223581756,0.06177601322726273,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,similar_heldout,2,clarifytrial_rule_v1,random,0.4823634288343057,0.42097450223581756,0.06138892659848816,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,2,clarifytrial_exact_coverage_v3,authored_order,0.48307875559955277,0.4060461376280881,0.07703261797146466,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,2,clarifytrial_exact_coverage_v3,widest_impact,0.48307875559955277,0.4545275533046578,0.02855120229489494,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,2,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.48307875559955277,0.44711394198543564,0.03596481361411713,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,2,widest_impact,random,0.4545275533046578,0.39045236689591556,0.06407518640874227,11,5,0,3,0.6,1.0
synthetic_graph_stress,graph_topology,three_way,shifted_heldout,2,clarifytrial_rule_v1,random,0.44711394198543564,0.39045236689591556,0.05666157508952008,11,5,0,3,0.6,1.0
public_patient_profiles,disease,breast_cancer,heldout,3,clarifytrial_exact_coverage_v3,authored_order,0.8428571428571429,0.8714285714285714,-0.02857142857142858,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,3,clarifytrial_exact_coverage_v3,widest_impact,0.8428571428571429,0.9,-0.05714285714285716,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,3,clarifytrial_exact_coverage_v3,clarifytrial_rule_v1,0.8428571428571429,0.9,-0.05714285714285716,,,,,,
public_patient_profiles,disease,breast_cancer,heldout,3,widest_impact,random_order_expectation,0.9,0.8392857142857143,0.06071428571428572,,,,,,
